customer_key,recency,frequency,monetary,r,f,m,rfm_score,Segment
21788,48,1,1120.49,5,1,3,513,513
21789,251,1,14.98,2,1,1,211,Needs Attention
21790,218,1,74.46000000000001,2,1,2,212,Needs Attention
21791,290,1,574.98,1,1,3,113,Lost Customers
21792,44,1,114.46000000000001,5,1,3,513,513
21793,48,1,1155.48,5,1,3,513,513
21794,73,1,1179.97,4,1,4,414,Recent Customers
21795,307,1,613.45,1,1,3,113,Lost Customers
21796,148,1,59.980000000000004,3,1,2,312,Needs Attention
21797,71,1,1155.48,4,1,3,413,Recent Customers
21798,63,1,1174.48,4,1,4,414,Recent Customers
21799,167,1,23.97,3,1,1,311,Needs Attention
21800,131,1,64.97,3,1,2,312,Needs Attention
21801,161,1,44.980000000000004,3,1,2,312,Needs Attention
21802,287,1,77.96000000000001,1,1,2,112,Lost Customers
21803,79,1,39.980000000000004,4,1,1,411,Recent Customers
21804,173,1,14.98,3,1,1,311,Needs Attention
21805,273,1,49.97,1,1,2,112,Lost Customers
21806,124,1,14.98,3,1,1,311,Needs Attention
21807,61,1,1120.49,4,1,3,413,Recent Customers
21808,73,1,1155.48,4,1,3,413,Recent Customers
21809,94,1,49.97,4,1,2,412,Recent Customers
21810,318,1,562.96,1,1,3,113,Lost Customers
21811,47,1,17.27,5,1,1,511,511
21812,61,1,1155.48,4,1,3,413,Recent Customers
21813,20,2,4118.26,5,5,5,555,555
21814,187,1,14.98,3,1,1,311,Needs Attention
21815,283,1,64.47,1,1,2,112,Lost Customers
21816,196,1,83.47,2,1,2,212,Needs Attention
21817,79,1,791.47,4,1,3,413,Recent Customers
21818,256,1,191.28,2,1,3,213,Needs Attention
21819,310,1,32.28,1,1,1,111,Lost Customers
21820,157,1,38.98,3,1,1,311,Needs Attention
21821,170,1,48.970000000000006,3,1,2,312,Needs Attention
21822,231,1,564.99,2,1,3,213,Needs Attention
21823,110,1,4.99,4,1,1,411,Recent Customers
21824,34,1,27.279999999999998,5,1,1,511,511
21825,15,1,4.99,5,1,1,511,511
21826,60,1,12.940000000000001,4,1,1,411,Recent Customers
21827,25,1,2354.9799999999996,5,1,4,514,514
21828,33,1,2322.2799999999997,5,1,4,514,514
21829,93,1,63.97,4,1,2,412,Recent Customers
21830,217,1,539.99,2,1,3,213,Needs Attention
21831,99,1,34.98,4,1,1,411,Recent Customers
21832,6,1,39.980000000000004,5,1,1,511,511
21833,35,1,2294.99,5,1,4,514,514
21834,103,1,58.980000000000004,4,1,2,412,Recent Customers
21835,35,1,2360.95,5,1,4,514,514
21836,171,1,4.99,3,1,1,311,Needs Attention
21837,12,1,68.49,5,1,2,512,512
21838,216,1,4.99,2,1,1,211,Needs Attention
21839,139,1,92.48,3,1,3,313,Needs Attention
21840,345,1,31.27,1,1,1,111,Lost Customers
21841,178,1,24.99,3,1,1,311,Needs Attention
21842,122,1,48.97,3,1,2,312,Needs Attention
21843,282,1,13.98,1,1,1,111,Lost Customers
21844,169,1,39.980000000000004,3,1,1,311,Needs Attention
21845,290,1,4.99,1,1,1,111,Lost Customers
21846,304,1,39.980000000000004,1,1,1,111,Lost Customers
21847,173,1,187.98,3,1,3,313,Needs Attention
21848,212,1,564.99,2,1,3,213,Needs Attention
21849,297,1,39.980000000000004,1,1,1,111,Lost Customers
21850,112,1,4.99,4,1,1,411,Recent Customers
21851,294,1,4.99,1,1,1,111,Lost Customers
21852,154,1,4.99,3,1,1,311,Needs Attention
21853,135,1,89.97,3,1,2,312,Needs Attention
21854,75,1,24.99,4,1,1,411,Recent Customers
21855,147,1,579.97,3,1,3,313,Needs Attention
21856,85,1,24.99,4,1,1,411,Recent Customers
21857,354,1,2487.33,1,1,4,114,Lost Customers
21858,358,1,2492.3199999999997,1,1,4,114,Lost Customers
21859,148,1,4.99,3,1,1,311,Needs Attention
21860,163,1,4.99,3,1,1,311,Needs Attention
21861,347,1,39.980000000000004,1,1,1,111,Lost Customers
21862,235,1,13.98,2,1,1,211,Needs Attention
21863,280,1,39.980000000000004,1,1,1,111,Lost Customers
21864,199,1,28.979999999999997,2,1,1,211,Needs Attention
21865,228,1,148.98,2,1,3,213,Needs Attention
21866,82,1,4.99,4,1,1,411,Recent Customers
21867,126,1,13.98,3,1,1,311,Needs Attention
21868,342,1,4.99,1,1,1,111,Lost Customers
21869,43,1,4.99,5,1,1,511,511
21870,60,1,72.96,4,1,2,412,Recent Customers
21871,40,1,29.99,5,1,1,511,511
21872,118,1,34.98,3,1,1,311,Needs Attention
21873,80,2,4661.5025000000005,4,5,5,455,455
21874,82,2,4638.8925,4,5,5,455,455
21875,77,2,4921.69,4,5,5,455,455
21876,102,2,4663.3825,4,5,5,455,455
21877,85,2,4624.9125,4,5,5,455,455
21878,104,2,4663.7925,4,5,5,455,455
21879,91,1,35.0,4,1,1,411,Recent Customers
21880,135,1,39.99,3,1,2,312,Needs Attention
21881,117,1,128.97,4,1,3,413,Recent Customers
21882,82,2,4886.7,4,5,5,455,455
21883,345,1,42.28,1,1,2,112,Lost Customers
21884,99,1,74.98,4,1,2,412,Recent Customers
21885,98,2,4641.8525,4,5,5,455,455
21886,99,2,4696.4925,4,5,5,455,455
21887,343,1,39.99,1,1,2,112,Lost Customers
21888,102,2,4925.58,4,5,5,455,455
21889,103,2,4624.9125,4,5,5,455,455
21890,170,1,39.99,3,1,2,312,Needs Attention
21891,87,2,4921.69,4,5,5,455,455
21892,77,2,4921.69,4,5,5,455,455
21893,78,2,4663.7925,4,5,5,455,455
21894,102,2,4624.9125,4,5,5,455,455
21895,80,2,4657.5125,4,5,5,455,455
21896,221,1,74.98,2,1,2,212,Needs Attention
21897,101,2,4909.67,4,5,5,455,455
21898,72,1,74.98,4,1,2,412,Recent Customers
21899,96,2,4663.7925,4,5,5,455,455
21900,225,1,69.97,2,1,2,212,Needs Attention
21901,13,1,14.98,5,1,1,511,511
21902,72,1,23.97,4,1,1,411,Recent Customers
21903,302,1,548.98,1,1,3,113,Lost Customers
21904,129,1,75.97,3,1,2,312,Needs Attention
21905,179,1,14.98,3,1,1,311,Needs Attention
21906,146,1,14.98,3,1,1,311,Needs Attention
21907,123,1,14.98,3,1,1,311,Needs Attention
21908,154,1,64.97,3,1,2,312,Needs Attention
21909,306,1,563.77,1,1,3,113,Lost Customers
21910,30,1,1174.48,5,1,4,514,514
21911,189,1,27.77,3,1,1,311,Needs Attention
21912,246,1,574.98,2,1,3,213,Needs Attention
21913,22,1,60.470000000000006,5,1,2,512,512
21914,268,1,39.980000000000004,2,1,1,211,Needs Attention
21915,308,1,570.47,1,1,3,113,Lost Customers
21916,152,1,39.980000000000004,3,1,1,311,Needs Attention
21917,224,1,69.97,2,1,2,212,Needs Attention
21918,348,1,68.97,1,1,2,112,Lost Customers
21919,50,1,1120.49,5,1,3,513,513
21920,50,1,1184.46,5,1,4,514,514
21921,30,2,4142.75,5,5,5,555,555
21922,68,1,1120.49,4,1,3,413,Recent Customers
21923,38,1,1120.49,5,1,3,513,513
21924,18,1,1120.49,5,1,3,513,513
21925,13,1,7.28,5,1,1,511,511
21926,36,1,1198.97,5,1,4,514,514
21927,20,1,1145.48,5,1,3,513,513
21928,36,1,1170.48,5,1,4,514,514
21929,39,1,1183.47,5,1,4,514,514
21930,32,1,1233.96,5,1,4,514,514
21931,32,1,1120.49,5,1,3,513,513
21932,27,1,1158.46,5,1,4,514,514
21933,51,1,49.97,5,1,2,512,512
21934,147,1,9.99,3,1,1,311,Needs Attention
21935,13,1,39.47,5,1,1,511,511
21936,134,1,99.96000000000001,3,1,3,313,Needs Attention
21937,39,1,1134.47,5,1,3,513,513
21938,153,1,14.98,3,1,1,311,Needs Attention
21939,279,2,4163.24,1,5,5,155,155
21940,298,1,571.72,1,1,3,113,Lost Customers
21941,43,1,1174.48,5,1,4,514,514
21942,315,1,574.98,1,1,3,113,Lost Customers
21943,100,2,4624.9125,4,5,5,455,455
21944,97,2,4713.8925,4,5,5,455,455
21945,86,2,4886.7,4,5,5,455,455
21946,58,2,4659.8025,4,5,5,455,455
21947,69,2,4632.862499999999,4,5,5,455,455
21948,71,2,4886.7,4,5,5,455,455
21949,49,2,4659.9025,5,5,5,555,555
21950,48,2,4900.68,5,5,5,555,555
21951,60,2,4923.29,4,5,5,455,455
21952,230,1,99.47,2,1,3,213,Needs Attention
21953,267,1,35.0,2,1,1,211,Needs Attention
21954,14,1,35.0,5,1,1,511,511
21955,52,2,4900.68,5,5,5,555,555
21956,65,2,4632.862499999999,4,5,5,455,455
21957,46,2,4919.299999999999,5,5,5,555,555
21958,52,2,4696.4925,5,5,5,555,555
21959,65,2,4702.3925,4,5,5,455,455
21960,122,1,39.99,3,1,2,312,Needs Attention
21961,317,1,42.28,1,1,2,112,Lost Customers
21962,320,1,35.0,1,1,1,111,Lost Customers
21963,253,1,39.99,2,1,2,212,Needs Attention
21964,113,1,103.49000000000001,4,1,3,413,Recent Customers
21965,57,1,99.47,5,1,3,513,513
21966,48,2,4659.9025,5,5,5,555,555
21967,44,1,123.96000000000001,5,1,3,513,513
21968,52,2,4722.8825,5,5,5,555,555
21969,47,2,4759.4725,5,5,5,555,555
21970,59,1,32.28,4,1,1,411,Recent Customers
21971,185,1,32.28,3,1,1,311,Needs Attention
21972,230,1,40.23,2,1,2,212,Needs Attention
21973,48,1,56.97,5,1,2,512,512
21974,54,2,4925.17,5,5,5,555,555
21975,16,1,85.48,5,1,2,512,512
21976,88,2,4198.33,4,5,5,455,455
21977,216,1,74.98,2,1,2,212,Needs Attention
21978,266,1,37.29,2,1,1,211,Needs Attention
21979,99,2,3936.5425,4,5,5,455,455
21980,84,2,4334.61,4,5,5,455,455
21981,64,1,75.97,4,1,2,412,Recent Customers
21982,93,2,3882.5525,4,5,5,455,455
21983,63,2,4144.34,4,5,5,455,455
21984,72,2,4175.61,4,5,5,455,455
21985,64,2,3936.5425,4,5,5,455,455
21986,60,2,3882.5525,4,5,5,455,455
21987,66,2,4638.8925,4,5,5,455,455
21988,52,1,35.0,5,1,1,511,511
21989,293,1,35.0,1,1,1,111,Lost Customers
21990,282,1,99.47,1,1,3,113,Lost Customers
21991,3,1,121.45,5,1,3,513,513
21992,16,1,184.26,5,1,3,513,513
21993,311,1,74.98,1,1,2,112,Lost Customers
21994,53,2,4659.9025,5,5,5,555,555
21995,149,1,37.29,3,1,1,311,Needs Attention
21996,54,2,3946.5225,5,5,5,555,555
21997,71,1,39.99,4,1,2,412,Recent Customers
21998,183,1,56.980000000000004,3,1,2,312,Needs Attention
21999,76,2,4921.69,4,5,5,455,455
22000,72,2,4663.7925,4,5,5,455,455
22001,254,1,74.98,2,1,2,212,Needs Attention
22002,137,1,78.97999999999999,3,1,2,312,Needs Attention
22003,190,1,56.97,3,1,2,312,Needs Attention
22004,76,2,3917.5425,4,5,5,455,455
22005,17,1,135.46,5,1,3,513,513
22006,301,1,42.28,1,1,2,112,Lost Customers
22007,34,1,44.980000000000004,5,1,2,512,512
22008,35,2,4141.23,5,5,5,555,555
22009,301,1,9.99,1,1,1,111,Lost Customers
22010,77,1,49.97,4,1,2,412,Recent Customers
22011,45,1,68.97,5,1,2,512,512
22012,197,1,14.98,2,1,1,211,Needs Attention
22013,30,1,565.47,5,1,3,513,513
22014,10,2,80.2,5,5,2,552,552
22015,189,1,4.99,3,1,1,311,Needs Attention
22016,19,1,574.98,5,1,3,513,513
22017,222,1,69.99,2,1,2,212,Needs Attention
22018,215,1,76.97,2,1,2,212,Needs Attention
22019,320,1,7.28,1,1,1,111,Lost Customers
22020,109,1,56.97,4,1,2,412,Recent Customers
22021,72,1,23.97,4,1,1,411,Recent Customers
22022,62,1,49.97,4,1,2,412,Recent Customers
22023,299,1,78.96000000000001,1,1,2,112,Lost Customers
22024,255,1,23.97,2,1,1,211,Needs Attention
22025,189,1,14.98,3,1,1,311,Needs Attention
22026,137,1,39.980000000000004,3,1,1,311,Needs Attention
22027,247,1,59.980000000000004,2,1,2,212,Needs Attention
22028,345,1,69.99,1,1,2,112,Lost Customers
22029,31,1,30.97,5,1,1,511,511
22030,47,2,4144.34,5,5,5,555,555
22031,54,2,3896.5325000000003,5,5,5,555,555
22032,73,2,3882.5525,4,5,5,455,455
22033,60,2,3917.5425,4,5,5,455,455
22034,288,1,14.98,1,1,1,111,Lost Customers
22035,288,1,69.97,1,1,2,112,Lost Customers
22036,28,1,1155.48,5,1,3,513,513
22037,121,1,45.22,3,1,2,312,Needs Attention
22038,343,1,84.95,1,1,2,112,Lost Customers
22039,31,1,34.98,5,1,1,511,511
22040,242,1,37.269999999999996,2,1,1,211,Needs Attention
22041,22,2,4167.23,5,5,5,555,555
22042,301,1,539.99,1,1,3,113,Lost Customers
22043,282,1,588.96,1,1,3,113,Lost Customers
22044,277,1,607.96,1,1,3,113,Lost Customers
22045,275,1,561.92,1,1,3,113,Lost Customers
22046,283,1,563.77,1,1,3,113,Lost Customers
22047,115,1,23.97,4,1,1,411,Recent Customers
22048,279,1,548.98,1,1,3,113,Lost Customers
22049,253,1,14.98,2,1,1,211,Needs Attention
22050,211,2,4160.53,2,5,5,255,255
22051,22,1,49.97,5,1,2,512,512
22052,338,1,14.98,1,1,1,111,Lost Customers
22053,99,1,9.99,4,1,1,411,Recent Customers
22054,276,1,563.77,1,1,3,113,Lost Customers
22055,337,1,23.97,1,1,1,111,Lost Customers
22056,128,1,34.98,3,1,1,311,Needs Attention
22057,8,1,69.97,5,1,2,512,512
22058,43,2,4118.26,5,5,5,555,555
22059,287,1,7.28,1,1,1,111,Lost Customers
22060,312,1,37.27,1,1,1,111,Lost Customers
22061,18,1,1145.48,5,1,3,513,513
22062,24,1,1120.49,5,1,3,513,513
22063,6,1,78.97999999999999,5,1,2,512,512
22064,331,1,69.99,1,1,2,112,Lost Customers
22065,321,1,69.99,1,1,2,112,Lost Customers
22066,287,1,539.99,1,1,3,113,Lost Customers
22067,262,1,539.99,2,1,3,213,Needs Attention
22068,276,1,23.97,1,1,1,111,Lost Customers
22069,168,1,22.93,3,1,1,311,Needs Attention
22070,160,1,14.98,3,1,1,311,Needs Attention
22071,251,1,73.96000000000001,2,1,2,212,Needs Attention
22072,288,1,617.47,1,1,3,113,Lost Customers
22073,235,1,74.46000000000001,2,1,2,212,Needs Attention
22074,260,1,553.97,2,1,3,213,Needs Attention
22075,108,1,144.45,4,1,3,413,Recent Customers
22076,232,1,65.95,2,1,2,212,Needs Attention
22077,282,1,29.99,1,1,1,111,Lost Customers
22078,260,1,563.77,2,1,3,213,Needs Attention
22079,96,1,24.27,4,1,1,411,Recent Customers
22080,46,1,56.97,5,1,2,512,512
22081,283,1,29.99,1,1,1,111,Lost Customers
22082,275,1,574.98,1,1,3,113,Lost Customers
22083,139,1,154.98,3,1,3,313,Needs Attention
22084,97,1,69.97,4,1,2,412,Recent Customers
22085,161,1,34.98,3,1,1,311,Needs Attention
22086,215,1,29.99,2,1,1,211,Needs Attention
22087,187,1,94.46000000000001,3,1,3,313,Needs Attention
22088,274,1,570.47,1,1,3,113,Lost Customers
22089,280,1,553.97,1,1,3,113,Lost Customers
22090,338,1,32.28,1,1,1,111,Lost Customers
22091,263,1,548.98,2,1,3,213,Needs Attention
22092,276,1,563.77,1,1,3,113,Lost Customers
22093,242,1,588.96,2,1,3,213,Needs Attention
22094,250,1,539.99,2,1,3,213,Needs Attention
22095,64,1,141.98,4,1,3,413,Recent Customers
22096,255,1,133.47,2,1,3,213,Needs Attention
22097,331,1,61.96000000000001,1,1,2,112,Lost Customers
22098,199,1,69.97,2,1,2,212,Needs Attention
22099,245,1,563.77,2,1,3,213,Needs Attention
22100,158,1,90.95,3,1,2,312,Needs Attention
22101,99,1,32.28,4,1,1,411,Recent Customers
22102,99,1,84.97,4,1,2,412,Recent Customers
22103,235,1,69.97,2,1,2,212,Needs Attention
22104,251,1,553.97,2,1,3,213,Needs Attention
22105,13,1,45.22,5,1,2,512,512
22106,247,1,553.97,2,1,3,213,Needs Attention
22107,215,1,71.97,2,1,2,212,Needs Attention
22108,270,1,84.97,2,1,2,212,Needs Attention
22109,368,2,5971.33,1,5,5,155,155
22110,20,1,34.98,5,1,1,511,511
22111,43,1,1174.48,5,1,4,514,514
22112,327,2,6047.32,1,5,5,155,155
22113,241,1,588.96,2,1,3,213,Needs Attention
22114,228,2,4183.23,2,5,5,255,255
22115,251,1,624.97,2,1,3,213,Needs Attention
22116,230,1,563.77,2,1,3,213,Needs Attention
22117,183,2,4158.24,3,5,5,355,355
22118,171,2,4158.24,3,5,5,355,355
22119,230,1,563.77,2,1,3,213,Needs Attention
22120,315,2,5962.34,1,5,5,155,155
22121,230,2,5997.33,2,5,5,255,255
22122,275,1,94.46000000000001,1,1,3,113,Lost Customers
22123,234,1,29.99,2,1,1,211,Needs Attention
22124,62,1,34.98,4,1,1,411,Recent Customers
22125,308,1,34.98,1,1,1,111,Lost Customers
22126,146,1,34.98,3,1,1,311,Needs Attention
22127,249,1,89.97,2,1,2,212,Needs Attention
22128,172,2,4142.23,3,5,5,355,355
22129,245,1,574.98,2,1,3,213,Needs Attention
22130,249,1,574.98,2,1,3,213,Needs Attention
22131,239,1,561.48,2,1,3,213,Needs Attention
22132,230,1,562.96,2,1,3,213,Needs Attention
22133,239,1,556.26,2,1,3,213,Needs Attention
22134,110,1,144.45000000000002,4,1,3,413,Recent Customers
22135,252,1,574.98,2,1,3,213,Needs Attention
22136,252,1,553.97,2,1,3,213,Needs Attention
22137,39,1,1184.46,5,1,4,514,514
22138,271,1,37.269999999999996,2,1,1,211,Needs Attention
22139,246,1,548.98,2,1,3,213,Needs Attention
22140,19,1,1120.49,5,1,3,513,513
22141,140,1,166.28,3,1,3,313,Needs Attention
22142,292,1,71.94,1,1,2,112,Lost Customers
22143,332,1,39.980000000000004,1,1,1,111,Lost Customers
22144,184,1,89.97,3,1,2,312,Needs Attention
22145,297,1,37.269999999999996,1,1,1,111,Lost Customers
22146,33,1,37.269999999999996,5,1,1,511,511
22147,142,1,69.99,3,1,2,312,Needs Attention
22148,205,1,69.99,2,1,2,212,Needs Attention
22149,14,1,123.97999999999999,5,1,3,513,513
22150,308,1,69.99,1,1,2,112,Lost Customers
22151,127,1,133.49,3,1,3,313,Needs Attention
22152,37,1,1205.47,5,1,4,514,514
22153,230,1,548.98,2,1,3,213,Needs Attention
22154,343,1,36.96,1,1,1,111,Lost Customers
22155,128,1,69.99,3,1,2,312,Needs Attention
22156,313,1,69.99,1,1,2,112,Lost Customers
22157,97,1,32.28,4,1,1,411,Recent Customers
22158,221,1,37.269999999999996,2,1,1,211,Needs Attention
22159,33,1,32.28,5,1,1,511,511
22160,224,1,37.269999999999996,2,1,1,211,Needs Attention
22161,24,1,71.94,5,1,2,512,512
22162,222,1,69.97,2,1,2,212,Needs Attention
22163,343,1,37.27,1,1,1,111,Lost Customers
22164,217,1,563.77,2,1,3,213,Needs Attention
22165,240,1,191.28,2,1,3,213,Needs Attention
22166,215,1,69.97,2,1,2,212,Needs Attention
22167,337,1,123.97999999999999,1,1,3,113,Lost Customers
22168,229,2,2997.3199999999997,2,5,4,254,254
22169,208,1,78.97999999999999,2,1,2,212,Needs Attention
22170,255,2,2745.3325,2,5,4,254,254
22171,243,2,2721.5525,2,5,4,254,254
22172,234,2,2932.3025,2,5,4,254,254
22173,252,2,2735.5325000000003,2,5,4,254,254
22174,258,2,3007.83,2,5,4,254,254
22175,256,2,3018.33,2,5,4,254,254
22176,192,1,100.46000000000001,2,1,3,213,Needs Attention
22177,184,1,24.27,3,1,1,311,Needs Attention
22178,61,2,4233.32,4,5,5,455,455
22179,212,1,21.98,2,1,1,211,Needs Attention
22180,69,2,4632.862499999999,4,5,5,455,455
22181,66,2,4673.8825,4,5,5,455,455
22182,199,2,6006.32,2,5,5,255,255
22183,88,1,32.28,4,1,1,411,Recent Customers
22184,92,1,37.27,4,1,1,411,Recent Customers
22185,293,1,38.98,1,1,1,111,Lost Customers
22186,21,1,1174.48,5,1,4,514,514
22187,13,1,32.28,5,1,1,511,511
22188,24,1,1179.97,5,1,4,514,514
22189,207,1,548.98,2,1,3,213,Needs Attention
22190,83,1,37.27,4,1,1,411,Recent Customers
22191,241,1,94.46,2,1,3,213,Needs Attention
22192,203,1,84.97,2,1,2,212,Needs Attention
22193,74,2,4886.7,4,5,5,455,455
22194,48,2,4633.9025,5,5,5,555,555
22195,41,2,4909.67,5,5,5,555,555
22196,40,2,4632.862499999999,5,5,5,555,555
22197,40,2,4740.9825,5,5,5,555,555
22198,44,2,4661.5025000000005,5,5,5,555,555
22199,35,2,4693.8825,5,5,5,555,555
22200,29,2,4659.9025,5,5,5,555,555
22201,35,2,5012.27,5,5,5,555,555
22202,16,2,4671.7425,5,5,5,555,555
22203,40,2,4624.9125,5,5,5,555,555
22204,182,1,42.28,3,1,2,312,Needs Attention
22205,177,1,120.48,3,1,3,313,Needs Attention
22206,154,1,201.28,3,1,3,313,Needs Attention
22207,17,2,4921.69,5,5,5,555,555
22208,288,1,42.28,1,1,2,112,Lost Customers
22209,255,1,74.98,2,1,2,212,Needs Attention
22210,216,1,35.0,2,1,1,211,Needs Attention
22211,243,1,37.27,2,1,1,211,Needs Attention
22212,255,1,39.99,2,1,2,212,Needs Attention
22213,320,1,59.27,1,1,2,112,Lost Customers
22214,106,1,42.28,4,1,2,412,Recent Customers
22215,274,1,78.96,1,1,2,112,Lost Customers
22216,216,1,564.48,2,1,3,213,Needs Attention
22217,5,1,61.45,5,1,2,512,512
22218,20,1,1155.48,5,1,3,513,513
22219,52,1,12.940000000000001,5,1,1,511,511
22220,18,1,1179.97,5,1,4,514,514
22221,30,1,1155.48,5,1,3,513,513
22222,25,1,94.46,5,1,3,513,513
22223,108,1,34.98,4,1,1,411,Recent Customers
22224,217,1,624.95,2,1,3,213,Needs Attention
22225,200,1,603.49,2,1,3,213,Needs Attention
22226,301,1,34.98,1,1,1,111,Lost Customers
22227,293,1,34.98,1,1,1,111,Lost Customers
22228,74,1,37.27,4,1,1,411,Recent Customers
22229,40,1,1147.77,5,1,3,513,513
22230,110,2,4223.23,4,5,5,455,455
22231,228,1,608.96,2,1,3,213,Needs Attention
22232,211,2,5985.3099999999995,2,5,5,255,255
22233,213,2,5997.33,2,5,5,255,255
22234,185,2,5976.32,3,5,5,355,355
22235,25,1,1155.48,5,1,3,513,513
22236,17,1,1179.97,5,1,4,514,514
22237,170,1,29.99,3,1,1,311,Needs Attention
22238,17,1,1155.48,5,1,3,513,513
22239,196,1,32.28,2,1,1,211,Needs Attention
22240,223,1,32.28,2,1,1,211,Needs Attention
22241,33,1,1149.47,5,1,3,513,513
22242,313,1,37.269999999999996,1,1,1,111,Lost Customers
22243,40,1,1170.48,5,1,4,514,514
22244,283,1,29.99,1,1,1,111,Lost Customers
22245,36,1,1188.46,5,1,4,514,514
22246,42,1,1170.48,5,1,4,514,514
22247,183,2,5978.610000000001,3,5,5,355,355
22248,43,1,1134.47,5,1,3,513,513
22249,200,1,539.99,2,1,3,213,Needs Attention
22250,200,1,548.98,2,1,3,213,Needs Attention
22251,142,2,5971.33,3,5,5,355,355
22252,166,2,6047.32,3,5,5,355,355
22253,16,1,1174.48,5,1,4,514,514
22254,365,1,553.97,1,1,3,113,Lost Customers
22255,201,1,599.47,2,1,3,213,Needs Attention
22256,226,1,570.47,2,1,3,213,Needs Attention
22257,221,1,539.99,2,1,3,213,Needs Attention
22258,211,1,548.98,2,1,3,213,Needs Attention
22259,370,1,562.96,1,1,3,113,Lost Customers
22260,371,1,563.77,1,1,3,113,Lost Customers
22261,381,1,561.48,1,1,3,113,Lost Customers
22262,356,1,539.99,1,1,3,113,Lost Customers
22263,3,1,34.98,5,1,1,511,511
22264,217,1,89.97,2,1,2,212,Needs Attention
22265,309,1,21.98,1,1,1,111,Lost Customers
22266,201,1,724.47,2,1,3,213,Needs Attention
22267,104,2,4167.23,4,5,5,455,455
22268,140,2,6031.3099999999995,3,5,5,355,355
22269,174,1,94.46,3,1,3,313,Needs Attention
22270,220,1,608.96,2,1,3,213,Needs Attention
22271,208,1,612.95,2,1,3,213,Needs Attention
22272,206,1,571.72,2,1,3,213,Needs Attention
22273,361,1,574.98,1,1,3,113,Lost Customers
22274,357,1,574.98,1,1,3,113,Lost Customers
22275,339,1,615.47,1,1,3,113,Lost Customers
22276,345,1,599.47,1,1,3,113,Lost Customers
22277,1,1,29.99,5,1,1,511,511
22278,303,1,7.28,1,1,1,111,Lost Customers
22279,40,1,29.99,5,1,1,511,511
22280,241,1,32.28,2,1,1,211,Needs Attention
22281,332,1,539.99,1,1,3,113,Lost Customers
22282,348,1,574.98,1,1,3,113,Lost Customers
22283,146,1,157.27,3,1,3,313,Needs Attention
22284,350,1,600.46,1,1,3,113,Lost Customers
22285,183,1,89.97,3,1,2,312,Needs Attention
